key,field,value,evidence_type,evidence,pdf_file,page,section,note
spitzer2026regret,aggregation,unknown,quote,Performance is assessed based on the average regret over the test dataset across these ten training runs.,SpitzerSanson2026_SolutionStability.pdf,10,6.1 Experimentation setup and statistical testing,"An average over test set and seeds is stated, but since the normalization is undefined it cannot be classified as ratio_of_sums vs mean_of_ratios from the paper alone. If the JAIR code default applies, it would be mean_of_ratios."
spitzer2026regret,aggregation,mean_of_ratios,inference,We replicate the experimental setup proposed by Mandi et al. (2024).,SpitzerSanson2026_SolutionStability.pdf,11,6.2 Benchmark Study,"Denominator and aggregation labelled from the JAIR benchmark's stated metric (Eq. 50: per-instance mean of ratios) because the paper never defines its percentage; recorded as inference, not as the paper's statement."
spitzer2026regret,noise,mixed,quote,synthetic shortest path problem (SP) and the set matching problem (SM). We aim to evaluate the relevance,SpitzerSanson2026_SolutionStability.pdf,11,6.2 Benchmark Study,"Full sentence: 'The experiments consist in two combinatorial optimization problems with publicly available datasets, each with three instances: the synthetic shortest path problem (SP) and the set matching problem (SM).' The paper gives no further data description for SP or SM."
spitzer2026regret,noise,mixed,quote,Each instance i is obtained by random,SpitzerSanson2026_SolutionStability.pdf,12,6.3 In-Depth Study,"Continues: 'generation of a true cost vector θ̄i in set {(cos(η), sin(η)) ∈ R2 | η ∈ [|3π/2, 7π/6|]} and of a random rotation angle ζi ∈ [|0, 2π|]'. Inputs are rotation angles, outputs true cost vectors drawn at random (p.13), so the toy DGP has a stochastic Y|X -- a noisy synthetic experiment established by the paper text alone."
spitzer2026regret,noise,mixed,inference,We propose a first study based on the state-of-the-art review by Mandi et al. (2024).,SpitzerSanson2026_SolutionStability.pdf,11,6.2 Benchmark Study,"In the Mandi et al. (2024) JAIR benchmark, the (synthetic) shortest path uses the polynomial DGP with noise-halfwidth 0.5, and the 'set matching' (diverse bipartite matching, three instances with (ρ1,ρ2) = 10/25/50%) is built on the real CORA citation network. Hence SP = synthetic noisy, SM = real data => 'mixed' overall. Inference from the named benchmark; the paper never describes the data itself."
spitzer2026regret,synthetic,yes,quote,synthetic shortest path problem (SP) and the set matching problem (SM). We aim to evaluate the relevance,SpitzerSanson2026_SolutionStability.pdf,11,6.2 Benchmark Study,The paper itself labels SP 'synthetic'; the in-depth toy problem (Sec. 6.3) is also fully synthetic and reports regret (Table 4).
spitzer2026regret,synthetic,yes,quote,"For each problem category, a dataset of 300 instances is generated.",SpitzerSanson2026_SolutionStability.pdf,12,6.3 In-Depth Study,"Toy-problem data are generated, and regret (%) is reported on them in Table 4."
spitzer2026regret,contaminated,yes,quote,"this pathological behaviour becomes more pronounced in category 2, where decisions at vertex C are even more detrimental, amplifying the model's instability.",SpitzerSanson2026_SolutionStability.pdf,14,6.3 In-Depth Study,"Cross-regime conclusion: categories 1 and 2 are different DGPs (vertex C at α = 10 vs 100), and the claim rests on comparing the reported regret across them (Table 4: DPO 47.28% vs 271.14%). Sentence appears twice on p.14."
spitzer2026regret,contaminated,yes,quote,"We cannot assume beforehand whether certain problems or datasets exhibit instability during DFL training. Our hypothesis is that, when instability is present, regularization significantly improves performance.",SpitzerSanson2026_SolutionStability.pdf,12,6.2 Benchmark Study,"Continues: 'Conversely, in cases where training remains stable, regularization offers minimal advantage. The experiments that follow confirm this hypothesis.' -- a conclusion drawn by comparing the metric's behaviour across problems/datasets (SP vs SM instances)."
spitzer2026regret,formula_stated,partial,equation,"it evaluates the decision estimate :: Eq. (4): Lr(x, θ̄; v) = θ̄^T y − θ̄^T f(θ̄), with y = f(hv(x))",SpitzerSanson2026_SolutionStability.pdf,3,2.1 Learning from Decisions,"The (unnormalized) regret is written as a formula, but the reported 'regret as percentage' is never defined -- the rubric's 'partial' case. audit.csv has 'no'; see notes."
spitzer2026regret,formula_stated,partial,absence,"See the denominator row for the full protocol: no formula or verbal definition of the percentage version exists; the only defined quantity is the unnormalized regret loss Lr (Eq. 4, p.3).",SpitzerSanson2026_SolutionStability.pdf,3;11,2.1 / 6.2,
jiang2026coefficients,metric_name,adjusted coefficient of prescriptiveness,quote,"Therefore, with an infinite number of training data generated from an assumed joint distribution, we introduce the adjusted coefficient of prescriptiveness to formally address Q1, which is defined as follows.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,12,3.1. The adjusted coefficient of prescriptiveness,"Symbol Padj (Definition 5); the reported numbers in Tables 1-2 are its estimate P_hat_adj (Definition 6, p14). The paper reports the classical P (Eq. (2.7), p7) alongside it -- see notes."
jiang2026coefficients,oracle,TM,equation,"of prescriptiveness for a predictive prescription ẑN (·) is defined as follows: :: Eq. (3.4): Padj = 1 - ( R(z_hat) - R(z*) ) / ( R(z_hat_SAA) - R(z*) ) = ( R(z_hat_SAA) - R(z_hat) ) / ( R(z_hat_SAA) - R(z*) )   [population expectations, N -> infinity; z*(X) in argmin_z E_{Y~mu_{Y|X}}[c(z;Y)|X] the full-information (true-model) optimum]",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,12,3.1. The adjusted coefficient of prescriptiveness,"Definition 5. The oracle anchor is R(z*), the full-information optimum, not the perfect-foresight cost."
jiang2026coefficients,oracle,TM,quote,"where z∗ (X) ∈ arg minz∈Z EY∼µY|X [c(z; Y)|X], which is defined in Formula (1.4) (provided that this stochastic optimization model can be solved to optimality or with high accuracy).",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,11,3.1. The adjusted coefficient of prescriptiveness,z* knows the true conditional distribution but not the realization: the true-model oracle. (Newsvendor cost is nonlinear in z but linear in Y-scenarios; TM here means optimum under the true conditional distribution.)
jiang2026coefficients,oracle,TM,quote,"(i) the adjusted coefficient of prescriptiveness, which replaces the deterministic perfect-foresight benchmark in the original coefficient with the full-information optimum; and (ii) the expected coefficient of prescriptiveness, derived by taking the expectation over the sampling distribution of the training dataset.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,1,Abstract,The paper's own summary: the whole contribution is swapping the LA anchor for the TM anchor.
jiang2026coefficients,oracle,TM,quote,"Furthermore, we define the gap between the full-information optimum and the deterministic perfect-foresight counterpart (Definition 8), and accordingly propose two theoretical properties (Propositions 1 and 2) as follows.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,18,4. Theoretical analysis,"Definition 8 / Eqs. (4.1)-(4.2), PAGE 18: Delta = R(z*) - E_Y[min_z c(z;Y)] -- exactly our look-ahead premium, defined and shown >= 0 (p19), and used to explain why the classical P's asymptotic upper bound is strictly below 1 iff Delta > 0."
jiang2026coefficients,denominator,ref_policy_regret,equation,the estimate of the adjusted coefficient of prescriptiveness for a predictive prescription ẑN (·) is defined as follows: :: Eq. (3.7): P_hat_adj = ( R_hat_M(z_hat_SAA_N) - R_hat_M(z_hat_N) ) / ( R_hat_M(z_hat_SAA_N) - R_hat_M(z*) )   [test-set means over M samples; R_hat_M(z*) from Eq. (3.5) uses z*(x_bar_j) computed from the assumed conditional distribution],JiangTianWang2026_CoefficientsPrescriptiveness.pdf,14,3.2. The estimate of the adjusted coefficient of prescriptiveness,"Definition 6. Denominator is the SAA reference policy's excess cost over the full-information optimum, i.e. SAA's true-model regret."
jiang2026coefficients,aggregation,aggregates,equation,"which is defined in Formula (1.4) (provided that this stochastic optimization model can be solved to optimality or with high accuracy). Note that R(z∗ ) can be obtained by taking the expectation of v∗ (x) (see Formula (1.3)) over X. :: Eq. (3.1): R(z*) = E_{X~mu_X}[ E_{Y~mu_{Y|X}}[ c(z*(X); Y) | X ] ] = E_{(X,Y)~mu_{X,Y}}[ c(z*(X); Y) ]",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,11,3.1. The adjusted coefficient of prescriptiveness,"Padj (Definition 5) is defined on population-level expectations R(.) with N -> infinity (Eqs. (3.1)-(3.3)); the reported estimate P_hat_adj (Eq. (3.7)) is a ratio of differences of test-set means (M = 10^3 in Section 5.2), i.e. ratio_of_sums in practice. See notes."
jiang2026coefficients,noise,yes,quote,"The random demand Y ∈ Y ⊂ R+ follows a truncated normal distribution, where the mean is µ = 10X(1) − 2X(2) , the standard deviation is σ = 10, and the truncated interval is [0, 2µ].",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,22,5.2. Numerical experiments,"Scenario 1 DGP: stochastic Y given X. Scenario 2 has sigma = -X(1) + 3X(2) (heteroskedastic), same page."
jiang2026coefficients,synthetic,yes,quote,"Under each scenario, based on the assumed joint distribution, we generate several training datasets sN = {(x1 , y1 ), ..., (xN , yN )} with different sizes of N, ranging from 10 to 104",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,22,5.2. Numerical experiments,All experiments are synthetic draws from assumed joint distributions ('104' is 10^4 with the superscript lost). No real data anywhere in the paper.
jiang2026coefficients,contaminated,yes,quote,"That is, 0.85 and 0.7 are the approximate asymptotic upper bounds of P under the two scenarios, where the settings of the cost parameters and the underlying joint distributions are different, which illustrates that the asymptotic upper bound of P indeed varies across different problems.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,25,5.2. Numerical experiments,"Cross-problem comparison of the classical P (Scenario 1 vs Scenario 2) -- drawn deliberately, as evidence of P's deficiency."
jiang2026coefficients,contaminated,yes,quote,"Therefore, due to the arbitrary settings of the cost parameters and the joint distributions for the two scenarios, it can be concluded that the approximate asymptotic upper bounds of P̂adj are all equal to 1 for all possible CSO problems.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,25,5.2. Numerical experiments,"The paper's own metric P_hat_adj IS compared across the two problems, and a conclusion is drawn from that comparison (that the ceiling is 1 everywhere). This settles the open cell: yes."
jiang2026coefficients,contaminated,yes,quote,"From Figures 1 and 2, it is evident that as the training sample size N increases, the following occurs. First, the P and P̂adj values of the point-prediction method all quickly converge to suboptimal values under the two scenarios, because the method does not consider the full spectrum of uncertainty corresponding to each feature X.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,25,5.2. Numerical experiments,Cross-N conclusion drawn from both metrics.
jiang2026coefficients,contaminated,yes,quote,"we can, in theory, fairly compare both the efficacy of a specific prescriptive analytics method across multiple CSO problems and the generalizability of multiple prescriptive analytics methods (i.e., Q1 is addressed in theory).",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,13,3.1. The adjusted coefficient of prescriptiveness,"Cross-problem comparison of the metric is the paper's intended use of P_hat_adj, and the TM anchor is what makes it licit; see judgement call in notes."
jiang2026coefficients,contaminated,no,adjudication,"True-model oracle with an SAA reference: the cross-problem comparisons of P^adj are exactly what that construction licenses; the comparisons of the classical P (p25) are made to demonstrate its varying ceiling, not to draw a conclusion from it.",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,25,,VG ruling 2026-08-31
jiang2026coefficients,formula_stated,yes,equation,"of prescriptiveness for a predictive prescription ẑN (·) is defined as follows: :: Eq. (3.4): Padj = 1 - ( R(z_hat) - R(z*) ) / ( R(z_hat_SAA) - R(z*) ) = ( R(z_hat_SAA) - R(z_hat) ) / ( R(z_hat_SAA) - R(z*) )   [population expectations, N -> infinity; z*(X) in argmin_z E_{Y~mu_{Y|X}}[c(z;Y)|X] the full-information (true-model) optimum]",JiangTianWang2026_CoefficientsPrescriptiveness.pdf,12,3.1. The adjusted coefficient of prescriptiveness,"Numbered formulas for the metric (3.4), its estimate (3.7), and every ingredient (2.4)-(2.6), (3.1)-(3.3), (3.5)."
elmachtoub2025stochastic,metric_name,regret,quote,Gaussian model and fix its parameters via an imputation from the real-world data. This allows us to know the “ground truth” regret and consequently validate our theory in the contextual case.,ElmachtoubLamZhangZhao2025_StochasticDominance.pdf,39,7.1.4 (real-world data experiments),Even the real-data experiment (Section 7.1.4) imputes a parametric ground-truth model so the reported quantity stays the true-model regret R(w-hat) = v0(w-hat) - v0(w*); regret is reported raw (no normalization).
elmachtoub2025stochastic,oracle,TM,quote,"Definition 3 (Regret). For any w ∈ Ω, the regret of w is given by R(w) := v0 (w) − v0 (w∗ ), where w∗ is an optimal solution to (1).",ElmachtoubLamZhangZhao2025_StochasticDominance.pdf,9,3. Methodology and Preliminaries,"Regret is the excess of the ground-truth expected cost v0 (expectation under the true P) over the true optimum -- a true-model comparator, never a realized-cost/hindsight one. Experiments report distributional summaries of exactly this R(w-hat) (e.g. Figure 2, p36: 'The regret plots show median, 25th quantile, and 75th quantile over 50 random seeds.')."
